	ID	GG_F_16S_Unassigned;__	GG_F_16S_k__Archaea;p__Euryarchaeota	GG_F_16S_k__Bacteria;__	GG_F_16S_k__Bacteria;p__	GG_F_16S_k__Bacteria;p__Actinobacteria	GG_F_16S_k__Bacteria;p__Bacteroidetes	GG_F_16S_k__Bacteria;p__Cyanobacteria	GG_F_16S_k__Bacteria;p__Elusimicrobia	GG_F_16S_k__Bacteria;p__Firmicutes	GG_F_16S_k__Bacteria;p__Fusobacteria	GG_F_16S_k__Bacteria;p__Lentisphaerae	GG_F_16S_k__Bacteria;p__Proteobacteria	GG_F_16S_k__Bacteria;p__Spirochaetes	GG_F_16S_k__Bacteria;p__Synergistetes	GG_F_16S_k__Bacteria;p__TM7	GG_F_16S_k__Bacteria;p__Tenericutes	GG_F_16S_k__Bacteria;p__Verrucomicrobia	GG_F_16S_Unassigned;__;__;__;__	GG_F_16S_k__Archaea;p__Euryarchaeota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae	GG_F_16S_k__Archaea;p__Euryarchaeota;c__Thermoplasmata;o__E2;f__[Methanomassiliicoccaceae]	GG_F_16S_k__Bacteria;__;__;__;__	GG_F_16S_k__Bacteria;p__;c__;o__;f__	GG_F_16S_k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Actinomycetaceae	GG_F_16S_k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Corynebacteriaceae	GG_F_16S_k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Micrococcaceae	GG_F_16S_k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Propionibacteriaceae	GG_F_16S_k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Pseudonocardiaceae	GG_F_16S_k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae	GG_F_16S_k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae	GG_F_16S_k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;__	GG_F_16S_k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__	GG_F_16S_k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae	GG_F_16S_k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae	GG_F_16S_k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae	GG_F_16S_k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae	GG_F_16S_k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__S24-7	GG_F_16S_k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__[Barnesiellaceae]	GG_F_16S_k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__[Odoribacteraceae]	GG_F_16S_k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__[Paraprevotellaceae]	GG_F_16S_k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__[Weeksellaceae]	GG_F_16S_k__Bacteria;p__Bacteroidetes;c__[Saprospirae];o__[Saprospirales];f__Chitinophagaceae	GG_F_16S_k__Bacteria;p__Cyanobacteria;c__4C0d-2;o__YS2;f__	GG_F_16S_k__Bacteria;p__Cyanobacteria;c__Chloroplast;o__Streptophyta;f__	GG_F_16S_k__Bacteria;p__Elusimicrobia;c__Elusimicrobia;o__Elusimicrobiales;f__Elusimicrobiaceae	GG_F_16S_k__Bacteria;p__Firmicutes;__;__;__	GG_F_16S_k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae	GG_F_16S_k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Staphylococcaceae	GG_F_16S_k__Bacteria;p__Firmicutes;c__Bacilli;o__Gemellales;f__Gemellaceae	GG_F_16S_k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;__	GG_F_16S_k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Aerococcaceae
44	ID-GB-579521	0.26012579615059606	0.007373349437815188	0.013462779617609492	0.002766292502804445	0.010859543143059527	0.004853525835040947	0.0034811810076038766	0.0021389097856425758	0.007145882367788478	0.001846707788382989	0.011292720100395441	0.010756425977662343	6.917427509434009e-05	0.00882210958055374	0.0014495986329531958	0.0031697732270103544	0.00823526658399633	0.006642825595789074	0.004495497655521942	5.232727221053719e-05	0.0005864407849255287	0.008945379268237724	0.009580354369166474	0.00713210243555721	0.0033618189139273634	0.011226457626427133	0.0014578150333490298	0.010328823435670752	0.013684482647696184	0.012763759547253239	0.0028247125307553833	0.0006083570817952921	0.013100236086319111	0.002438904276374067	0.009724983695829442	0.004002836210393243	0.0037617277217834627	0.012547438701579474	0.013044638616943997	0.013719225659581192	0.0031231210423024853	0.012120764224878832	0.012022647670104762	0.0009295759910945701	0.007138782392139632	0.005206319016239142	0.002600642663932773	0.008130125597031182	0.003224069518672598	0.011269105405324508
45	ID-GA-843594	0.14633118257232047	0.005449939846816407	0.00599331864291949	0.004315778381025324	0.007823516038359448	0.011444261179019996	0.011999693228201132	0.0019155077120697156	0.007137197390927502	0.011911090590913382	0.0023589538974264045	0.009035612995928118	0.006142047440337527	0.011624920136461787	0.008083340137481384	0.0058725524226031145	0.007175996873120825	0.008528987661513656	0.0046356527572443355	0.011827493072795896	0.0100363507757875	0.013413993587518864	0.012357226906546262	0.003746064657179751	0.012010806027433292	0.003158879366588546	0.008476269853892809	0.0069637817821498246	0.004276738342532473	0.012172828480125289	0.006291897008265921	0.009243487887668728	0.0005167815278256406	0.01210298541978151	0.008079666485558119	0.010706514896789686	0.008322939033246992	0.01260086768077918	0.0044421654602718125	0.0022449124711553274	0.0028682721226515736	0.002557074426916498	0.003946680618106232	0.011711640040025792	0.006780505716602878	0.002380307743662218	0.011086737125097102	0.01007360549876708	0.008879523233726067	0.002700875540491294
46	ID-GB-460101	0.6245159574221598	0.0022650738745379666	0.010432831818529232	0.010319745175352103	0.0089096062633366	0.004148545906027742	0.0038383542068811095	0.011665070649486659	0.011715584236764795	0.003522866821488083	0.003698440896162829	0.0098713153116452	0.009788412846911702	0.00166932654178657	0.009326666328401376	0.00602582344810727	0.008758572771533567	0.00543751442139548	0.0069941066512447456	0.0024851881182644284	0.005045704255205321	0.00038502826226509944	0.00815568765217404	2.724124464932333e-05	0.0032059007634718446	0.006680755387986636	0.004040937129926143	0.005526269250590907	0.001195505402125925	0.004207622713084496	0.013356674461966896	0.0036022021280981698	0.0031008264274668493	0.0013022403304936915	0.004016517153738924	0.005363013655407547	0.0014962078351809954	0.0013011686425624313	0.008250152976667643	0.0009579293748723676	0.0050151029977227	0.000670810851232036	0.006180664605171609	0.012605563852117955	0.004429363642880721	0.009739585600730951	0.008560679486521047	0.003231827736159658	0.010132659478118146	0.006676850242857908
47	ID-GA-497785	0.6545548250350868	0.009971043553595326	0.0035242002295522643	0.0018514230905718465	0.009933308866727183	0.013880250404742889	0.010232657516043221	0.011321959087760798	0.003286871551368071	0.001412581462758345	0.0023975921880191077	0.006129864135749085	0.00011210505152715593	0.003403553717523294	0.008127218450630108	0.004960056597877626	0.0012085659908407562	0.0007507245879881851	0.0007574364748704755	0.0028078952186551573	0.009111593584665014	0.013665158071593289	0.0018959201051031362	0.0021571131030860523	0.0035237888199556662	0.011404367392783981	0.005720476767011415	0.010902505982204772	0.010381873172142758	0.005110559091812444	0.00417145200393732	0.010076472399057394	0.010392079586680356	0.002389954521201784	0.005894508509446007	0.011455655173984494	0.006124267640847515	0.006617101964553395	0.007592696706049681	0.005483133115401745	0.008174264015202643	0.009165011408574371	0.0022777971387248712	0.00399086437035052	0.006460400084186482	0.00020407249575187894	0.004838916686498501	0.0113145263052648	0.010950035239332486	0.010401837059687903
48	ID-GB-630590	0.2744723834458579	0.0008155155620207051	0.007565997703607387	0.004834368594275425	0.0010064882650127837	0.004106225691817029	0.006636467024893949	0.011032064442477183	0.012391771718212409	0.00963024242984316	0.008143810682322405	0.0005568788832623387	0.005390958229559141	0.009299588154824815	0.009734701670716432	0.0044157222630990785	0.003218257697554952	0.000958036525914525	0.006858002397367771	0.003984388126128733	0.004976288436635474	0.007139874888214238	0.011351699575972363	0.0081107380795329	0.009436528755587223	0.0018810122369406642	0.005160525007895721	7.945807453282555e-05	0.00299975551893226	0.010674141836288188	0.01231392993066477	0.001873701103254945	0.012185849961479147	0.005795045246835283	0.007114824797571998	0.0017841985469573102	0.0023633454316137593	0.006629761965348737	0.001686839205254752	0.005845080255764909	0.01100055309696621	0.008556937289897879	0.0031700664241787434	0.0007086804919800351	0.005314479808578837	2.302973481060209e-05	0.004997192204457872	6.369738950281817e-05	0.008743320959358461	0.011427130984814928
49	ID-GA-527129	0.6838817612921473	0.009472124833138454	0.010116905693979389	0.001047794464496209	0.007171408411100333	0.013675135859120571	0.0032964147827541134	0.00654879553892695	0.009368347706524633	0.011958445465450758	0.00517980669184942	0.010244530758508	0.007205050255922968	0.01048415948557686	0.006707720065990804	0.004498814212931869	0.006436862809098438	0.0099507285643637	0.009429740147509589	0.003361772223086152	0.0010198730568772459	0.009931982625264835	0.005594043077235597	0.0034306014827229286	0.009131688806214223	0.0036168393559636385	0.003451304385192912	0.00843689335010568	0.003949350318546909	0.004629227969410661	0.007607622671548796	7.604806146823758e-05	0.001134032821046513	0.003900923235345671	0.003156676935169062	0.004059187775567317	0.0011634371635665351	0.010319979541721234	0.010644186414666367	0.01014771355935101	0.010189237991326814	0.009294291069445137	0.000921197165074975	0.002232400687309722	0.007089064800064297	0.005259760800954422	0.009697311237123089	0.012240051610813638	0.01201934596239179	0.002364798211802563
50	ID-GB-894406	0.2703113797132921	0.008063483350688095	0.011415271564393207	0.009007270719130068	0.01287355023813826	0.010934605508590949	0.003965519328556171	0.005146993521439655	0.012532250755046903	0.005584319472591153	0.011647500050010652	0.007967247697706457	0.007824891830707484	0.0037916256030076775	0.0002585951980917739	0.009852382306229797	0.005211407369379506	0.0010905594387980904	0.004300992628406874	0.008537094773592812	0.0027103563653553576	0.003888865445141343	0.0025490291565352743	0.005307133385167468	0.009126642086661587	0.0004966664127464839	0.012684559543962524	0.0015678170470385647	0.005527894961648765	0.0028587985132922313	0.011988871101948089	0.011024017342563483	0.004153199243785456	0.006119905592343591	0.0014572652882352633	0.007130736761072191	0.007273547032631576	0.011207642149304864	0.000843397253216816	0.0005097190958804201	0.003105331318722604	0.004915444963343171	0.012211830579434818	0.002624341492765704	0.00916334199265692	0.002195387746912818	0.012229392953445816	0.0036664503297661835	0.012467002729544936	0.012429237516838183
51	ID-GA-329032	0.9254065099634893	0.008690739889877177	0.005463112920758644	0.00042006000831093076	0.012801015322144416	0.0018080216817283764	0.007577799357681969	0.008228949553267629	0.012709454457267995	0.009738709885434856	0.005520797737495031	0.0011871018794785441	0.0002823416129548883	0.0029500665134026423	0.002950453476290216	0.01398661932258029	0.0028641550701305456	0.0030571780377479513	0.005267554058557074	0.010005834412467622	0.008877573771384007	0.0058741745877706406	0.010331032857385002	0.0028750383848524055	0.0011904263985442083	0.002793224072264058	0.0054782100686890205	0.0007396363867506188	0.007604861024543379	0.00030302806929693267	0.004849411231054963	0.007424087942794247	0.009016558289079305	0.00968017707456383	0.001616209604425048	0.0042351981616388515	0.006649247188454	0.011438540879595206	0.0027676748144504436	0.009461564556289373	0.005640032004567622	0.008266091380733908	0.005593717978613379	0.01146857107603421	0.005974196700580455	0.003210321374750195	0.004979791880861642	0.008219149965413236	0.008039345621039142	0.009494036086923943
52	ID-GB-743208	0.23080346209745117	0.011173737827924477	0.013554657918930048	0.003642113921029959	0.0052453683677364145	0.009726371359570322	0.012776685847442841	0.0029681715187042284	0.00836274923676783	0.00435107226283675	0.0009109325011389559	0.010149193967434142	0.00020123391862792404	0.012412661329654929	0.002325833789431076	0.0023684375749518844	0.003322936005594559	0.003740013371079584	0.008851764786537163	0.007490662648766983	0.012557734535177351	0.014789014473330897	0.012834445354173942	0.009625925948246704	0.011912185734568382	0.009204673633532725	0.01074029444769979	0.009007019140242337	0.011548871750436254	0.006127772449696148	0.007964639804216165	0.00342341666390083	0.0034799386060403964	0.010690420176247337	0.0072186194487827305	0.008723473379651974	0.003981797608016936	0.004334802579030397	0.003647286378496575	0.0026977842758631083	0.007567203809336183	0.004253181327325772	0.011717245560020005	0.006786092039479201	0.006746841300113666	0.01457612900624117	0.0018289661306275897	0.007638687198486877	0.0009499127559862187	0.011932287793210672
53	ID-GA-767518	0.7754723723048857	0.004928476512145074	0.009442543656402404	0.01373346708328252	0.004104858902937888	0.005166927758530697	0.011082660398780777	0.007833056335282742	0.006601895414298957	0.009873124278959268	0.002682687318132811	0.01334215140364224	0.005056058413717887	0.004838693396159774	0.013204028918999721	0.0032396825511071827	0.0029301429961425852	0.002968530439776998	0.009854145237137924	0.01025117592061606	0.004607761840792809	0.012176541458128512	0.003038040864390049	0.00015707632328237114	0.010293251946941185	0.01125178611379266	0.011762531205108544	0.011158117462108435	0.00023979196022925263	0.005902648956330324	0.01174211598100593	0.007033533538811732	0.00448124344312751	0.00761983018311195	0.003091024183265221	0.00034660445772531623	0.007173112578936905	0.006121541397631094	0.006103996994141059	0.002648962996009366	0.0074520883882058355	0.009384353948076195	0.0036477689227571784	0.010523051504149354	0.0014135452883437436	0.00779694772015295	0.006857612034858868	0.0029525619606447094	0.011627133092467698	0.007038129055575192
54	ID-GB-774742	0.917449181688721	0.0014332389661528202	0.0013019862432846114	0.000264693335079862	0.001405131013281011	0.0030610672886741993	0.006561504590870923	0.007472403825784421	0.004218358905286757	0.005595601552729107	0.005735619419717473	0.008215280319139921	0.0005758988598924044	0.010715904214583924	0.0036765731563003523	0.010665094531680464	0.009130373215921434	0.0041380063629828925	0.005879147222506394	0.010745827603840219	0.007292094125272758	0.006918733555838935	0.01202154436355813	0.009935960715435788	0.004264690013702318	0.008218882711717761	0.003585910196662797	0.012323441566917904	0.0012148222494241879	0.009844228578980556	0.004102940904911056	0.002578041281967567	0.012564460830222755	0.0020599059056585394	0.00793357057030377	0.01083462372516246	0.0010620958239470092	0.011429224651258528	0.004920365929359649	0.0020718137032133955	0.0019949274415402888	0.012603234904752831	0.006013412497017898	0.0013073805076747795	0.004476507452159929	0.0047743775156361785	0.008883837922136172	0.0024309035268808787	0.0119087629899535	0.004141878808423404
55	ID-GA-1851	0.9048471890900089	0.012151643089262542	0.0010258961791765955	0.004825994156206276	0.004480813979229054	0.010964648648052038	0.001529357529184156	0.010116367496754363	0.004157164255366507	0.005941557743903317	0.007469864716103788	0.0029698216915683947	0.0043864774187179646	0.010031383690350186	0.003981810331671905	0.013781653440689873	0.012543927095418319	0.003262250266058855	0.002385577667932091	0.00422647048605279	0.0023531843727421717	0.005243669080137965	0.0063708036410882705	0.010090381505038012	0.009862516191601447	0.010630341029146577	0.011293681582489789	0.008105761801613378	0.008709361718808479	0.0015418134571993194	0.00045774588860568146	0.013216101945498705	0.013108564854176503	0.005071998229588571	0.012479750592935237	0.008420806141724762	0.00035201933009239967	0.010547608106418124	0.012772674444076395	0.0026937083238930595	0.01367689272755245	0.01173013698333831	0.006666693414302743	0.011630549275803941	0.004778233089545578	0.00342351576949336	0.007150015195056441	0.013549694372882042	0.012605508377911287	0.0008957820711912268
56	ID-GB-973954	0.49127735006317086	0.006018100964056973	0.009618014515379046	0.0021851139503166147	0.00447495800692781	0.01349058890941755	0.002860104607282996	0.001031493118125397	0.006751959371180839	0.007849253633734177	0.004333152954638984	0.007628225688753436	0.0032112000382539647	0.00157651101409279	0.012951429732816292	0.008227404836139152	0.011798628308195253	0.007733220290066192	0.007786935087902695	0.007142136607455336	0.007499755038139911	0.008936053174562721	0.011799075558207741	0.005515910868334353	0.011451590864360433	0.010415782616456733	0.010505766437444216	0.010801943776708758	0.00014430148938658039	0.012926664346693862	0.011464942180806409	0.0024760403096250965	0.010568857746567678	0.00380476341157976	0.0022336985521309253	0.0016031045376248044	0.0015243571313181654	0.00911482101209815	0.012670999873044394	0.0006940898526492301	0.010284210761514154	0.0060525539075654946	0.008690293207737133	0.0019384512140026983	0.003495971768874835	0.0018864897178975943	0.009510387270840347	0.014692907788771073	0.0022743405120259083	0.006149872610437388
57	ID-GA-219494	0.6740402115348136	0.0034052405911306266	0.005691434688935387	0.012606082897032094	0.009821600983868905	0.0016451681686290224	0.0004057169808794084	0.009095965024371086	0.004135093039519536	0.006723271130366777	0.0067959739577018756	0.007407113201200689	0.012601758172522213	0.0037489684623077347	0.009371645224281773	0.001526418184144865	0.000641435954249072	0.008630950753202735	0.009933002297898934	0.005902778085536531	0.0021743576410405627	0.002713009914729043	0.005478036992225264	0.010180392342237492	0.0027639811202721564	0.008512557172945238	0.002904566445849203	0.003095264611659781	0.003996699128161695	0.010400642989915356	0.0017719710400432333	0.0018292610859927175	0.005256074956800193	0.007478900410262539	0.005980714862214799	0.0020468310750093913	0.000875404758884596	0.01194497427988205	0.01255986740870284	0.003913717574376969	0.00018048582929570584	0.004410640174113461	0.002367980981515822	0.010922686529599025	0.0012995106190637872	0.009706797700193615	0.008425510913198512	0.0002605119854916729	0.010472168673440838	0.003594166298786003
58	ID-GB-322467	0.5975247043763766	0.009892500342559968	0.005681512007732518	0.0005060639055570321	0.012061576382565916	0.013635600350861107	0.011666639059568681	0.013224985293877431	0.0005308903574403379	0.013205159615753975	0.010620317244428025	0.0005065797771998123	0.005518256171596167	0.006643231127175092	0.004705078058338922	0.006924937860245292	0.005546124172867743	0.01104032984393064	0.005629740060062219	0.007787595164741829	0.004703315151760278	0.0037582138416704046	0.006118827909185219	0.008513171077102578	0.011181559363387128	0.0047837650404002246	0.0033271598482911384	0.002425272829078234	0.01178909683997137	0.008639668793195075	0.010899309513413202	0.0006037053969675493	0.0029058775025335433	0.0058860279651984	0.00380327570252651	0.007808879895148609	0.012721981424374144	0.00040332834143308086	0.011612629408987009	0.007854005074785179	0.0004395939080928307	0.011426940347401004	0.0023210152053666578	0.011387013264991981	0.006363524307727828	0.004724520993448538	0.009753706545091686	0.004933579236872662	0.0075255124851075625	0.003939897853579505
59	ID-GA-34851	0.6221878766335319	0.004127549071490065	0.002567752121537399	0.011594627263771771	0.006764530884387333	0.0003625546094895262	0.007718627214919053	0.002315450877643192	0.007626640307016311	0.00485668734735895	0.008525270056292524	0.010429529623599757	0.0010776973575816772	0.002558374966584942	0.0054507753958258345	0.007489583264575106	0.0010788572635849506	0.0017208862689159295	0.0029324340644315814	0.0038421950285062534	0.0043750687140837	0.00913693798145941	0.003443525927759166	0.009951382253207346	0.013338850538290791	0.009557203147637815	0.012334841374510413	0.006230967816682148	0.010364799096866946	0.0020083104664907567	0.006101692012877649	0.006433094101319896	0.012267760237707665	0.00932947663911965	0.008237293235737844	0.006738170928051867	0.001918708994926002	0.005735464005743975	0.012885843441710908	0.005820642147472099	0.011548121489409847	0.0022507968327507033	0.0010060915631998745	0.011853719211401222	0.007065864621357445	0.006315874153048105	0.0038737276057463537	0.007742202871638629	0.007814551190219728	0.008386628832458259
60	ID-GB-155972	0.46255946179104723	0.0114160708517788	0.005315010362879377	0.006623686526062509	0.0029337083546747255	0.009445309067254253	0.004884858305931065	0.008098915422110683	0.012867352099500006	0.012610671021811432	0.008050965707757379	0.01354729806600503	0.001037408495551717	0.0036100992206014124	0.003305101702314647	0.00323075403872926	0.0004933848180429697	0.004000324706641553	0.01233169387571423	0.0020907928782963386	0.005452658596276278	0.007966235316735931	0.010622157355318997	0.012941915627225726	0.001996997367838594	0.010047132990157522	0.0018720835505659813	0.005920445045076004	0.006959191494187807	0.009759535456770217	0.007078094030976891	0.010894155888032433	0.010072530483025893	0.0011327493358415637	0.0033809629685562937	0.007708287251084292	0.007824519285289428	0.0017501073707718614	0.0008453521339449505	0.003340193365857146	0.008744073951812393	0.0020785978664829654	0.009860402259286229	0.003961189705874498	0.008941766824738821	0.0023000194440008287	0.007328063535702543	0.011058844838513103	0.003927621667874894	0.006049462131465927
61	ID-GA-853308	0.6066764161084743	0.011594861202030656	0.013543753370221406	0.0036308769670802157	0.013156699512884331	0.006759032505170801	0.012144061236397767	0.00838648097844552	0.0012687490099946934	0.006993430914855531	0.01168994024229466	2.8361272174911263e-05	0.006278719273870755	0.012858361971836615	0.009208036070540998	0.005907639935817261	0.004676298640766719	0.006644623253255731	0.0025688325689083797	0.0018549671037757997	0.010940424086850394	0.007628145091553454	0.004358785769888155	0.005291058075474197	0.006688699472504204	0.006398268898548528	0.0064994621945985665	0.010445005853186829	0.00047497558396172586	0.007993404453568451	0.010361338679106947	0.010802567210859135	0.007668459538338727	0.003540941146834459	0.004732195285814006	0.010484653865811567	0.004243359276540679	0.007650302161478395	0.01237885292560465	0.0022595874363179652	0.0017810802286765295	0.0033620961767964743	0.006283764393981864	0.008268361339263529	0.002416308561807715	0.004208158815963257	0.0008134392363873802	0.0003100078379725075	0.009429615152848148	0.010943988343736204
62	ID-GB-688049	0.5837997259936869	0.003358675833788432	0.0005849629665299123	0.010917939405739267	0.0072780464682986904	0.008639097854556488	0.0034232230745438316	0.0012682160245522504	0.009240743880146021	0.0065197251987548195	0.007052681251431547	0.004682788571643587	0.012466688092234682	0.003397862224798847	0.0009775913080518922	0.007273220028646085	0.007137848775066072	0.010505834531081386	0.006577069420271718	0.008622898638259203	0.005439773073840777	0.007104893587119264	0.0027284473731898347	0.0017042734208221344	0.004952204010585784	0.00658477481177213	0.005142257054792694	0.002116677602456076	0.010378789452508377	0.011335972032851012	0.003507984559086649	0.013397129475899178	0.004461426829797543	0.005097002794435558	0.012226664026431432	0.011957219693220101	0.010094255067484634	0.007449702823167414	0.007461258999486082	0.010814966168490796	0.0017737354256416645	0.008874340578693076	0.012754368854484041	0.0024588913012018533	0.001160336037814201	0.010935145290119052	0.006243448332364057	0.004621284251045519	0.01276124514774561	0.007747370841043746
63	ID-GA-183429	0.23783008849924425	0.012528473130619926	0.011444184872307785	0.001959722021167195	0.010219451059068475	0.003607463672733045	0.0056859865697669	0.01183389277466322	0.0003497425281752798	0.00045635351774290676	0.0022985784225195947	0.0075360127979296	0.005399127419318793	0.00998263049537687	0.01310580691176643	0.0015444462040524257	0.003725979422881627	0.0029055092554611	0.008632846205946518	0.007824932464937408	0.0038963008197028443	0.010620273791627617	0.0016269384932171612	0.003052792852091443	0.005911734797764066	0.007800600677272743	0.005846462015568551	0.010061401547414542	0.011903566975559146	0.009577423341182993	0.0002502208191244287	0.00820816156548536	0.009171503122218054	0.01145550827463728	0.006355001994665589	0.004744303614553456	0.013165633010056372	0.0028308520655045094	0.009853843337467989	0.0020713095482960274	0.01028670972652292	0.006655935103486173	0.0016314971118108676	0.00816964665671003	0.0018156248807213366	0.011358546582919711	0.000389058788554152	0.00939119358952358	0.005965966070552597	0.006452470509604105
64	ID-GB-735392	0.1404778748615899	0.0032583546209526033	0.005806137595050396	0.011577482190017363	0.010681297978763203	0.000854183790225581	0.011043183573475411	0.013386009651327767	0.011166692701127993	0.002801474171349533	0.011753373532217367	0.0025108821706423512	0.0064658779949567395	0.00017075148331876776	0.005372422999974999	0.008250596999580383	0.00035695685353162696	0.010464910219495999	0.012104828908597152	0.0006491618095514766	0.009600867530458865	0.010111470140542395	0.01268572432947202	0.00324069694079401	0.00396628271340643	0.007613965091008703	0.0049389664170906246	0.0002719120544028732	0.011718734196762242	0.007073409545910059	0.010990116991183973	0.012996051920850021	0.002031791738862481	0.011047188751036064	0.012340255844597438	0.011362960971986797	0.0012785017493421491	0.01037449313295246	0.002412009845872099	0.011975136420995815	0.008439093865174593	0.011002889774034403	0.0014186195472834881	0.004849854075931097	0.00750051189175833	0.014574322830216492	0.011569191747407207	0.007319753651823662	0.008748718216586028	0.00630335486143802
65	ID-GA-880043	0.801856398846494	0.0026005381490211694	0.005438980586658757	0.012829574321519894	0.013004276417376191	0.004761799439084976	0.011454452221047465	0.004194999522389591	0.005924453750374707	0.006029685429359791	0.0010519775386260784	0.005366823918060626	0.00931452853722467	0.003596038560467166	0.0017444020842474308	0.003308738477478703	0.006922973680591796	0.00953113899991277	0.00951202487883891	0.005113199573840647	0.013137249812901838	0.013408257604985136	0.012704878577087724	0.008065909164984968	0.004662961613126635	0.010401496731819575	0.012896761882818785	0.012223117548659398	0.007356074449600533	0.002785844482440762	0.00613610629898107	0.002067642864437962	0.0016183207801012066	0.004759212771328046	0.006751847771024251	0.004124785162073175	0.005312352140663874	0.01160983765252261	0.0097506875084034	0.0003242836416862417	0.0020567918340451746	0.01014437145101947	0.007764087927524398	0.007940565890331194	0.00887255134917792	0.004365236323212091	0.0023600756391492415	0.007591400433042668	0.012036113644321824	0.00230399745796189
66	ID-GB-823922	0.4050924013879177	0.011122869179260472	0.007825231923447475	0.003095759014301235	0.0013836198197628325	0.0018890311893814652	0.0055555433155989285	0.005754004881250341	0.007871207026361389	0.01382109211547924	0.010634171058128607	0.011796470599681183	0.013719913604634834	0.0027841161561915806	0.009336404390924447	0.004360863585762641	0.012315118595544645	0.0014291657636317705	0.003613397848273281	0.011451741949074962	0.013197730594903954	0.007105637401816817	0.009981516425026404	0.0018114669906521394	0.012672461628639772	0.006277557533754198	0.0034441036927446798	0.0009424997028970864	0.004456776558798175	0.008306173443250091	0.004132078324524757	0.007695519594192456	0.009292061888375102	0.011270558216159658	0.0004592766812442334	0.010860497060520833	0.0028418015303777917	0.010508936685977464	0.0070615148344586095	0.009366485966731177	0.010359555051400982	0.00838491753042773	0.003145637897747326	0.0028887675395508424	0.012798906558264236	0.00931073770229415	0.01219443444913857	0.00729581554846043	0.005835964278128735	0.006276152028915827
67	ID-GA-795913	0.5612340930955277	0.00509538650224975	0.012019367728379688	0.011856199173026005	0.009496339553728948	0.0009327223876255256	0.006115464942962343	0.010065311570562632	0.008801636991217861	0.010986791911459055	0.0030558000941024233	0.005901632559555283	0.0024833978254170603	0.006222276893311068	0.0008953156107306284	0.0103169782255125	0.011325308571558125	0.004352691369801341	0.0029260842010989684	0.0066800440041609645	0.0045971177349810296	0.006045001219288721	0.00919394791307478	0.009991569165549897	0.01162613011877382	0.005728301455618295	0.009403987264815936	0.00011853889669070805	0.009432870567152637	0.012333577335359946	0.005956851809263655	0.004310932883226163	0.006900300139603906	0.006635955027424738	0.007391975356886746	0.005502048738130007	0.0026940481858995983	0.008849146856023872	0.0069141745605329685	0.007067231865026745	0.006605699086340479	0.009222276010528541	0.013102795476487574	0.004243456684576328	0.00929593401738737	0.0027623456251659687	0.0055655616916020926	0.006425344028290875	0.012754318405324089	0.010644045768383854
68	ID-GB-959686	0.276947660594409	0.0019560331075528133	0.0034579752214039155	0.014088460748997868	0.007277070394321222	0.01369444710626434	0.005422010797610246	0.0029800308631864787	0.008682970716343304	0.010624072461754471	0.0016875260319073788	0.0023889842704396375	0.008911040594707237	0.007887133312955718	0.011013320209994602	0.008359364823507713	0.001279238590212624	0.007058432151023271	0.0019004133663783052	0.006926160438870346	0.0014433555663982398	0.002717052577695145	0.0006639235030915338	0.010442702107964419	0.013000547626117258	0.011999142997132365	0.004708509326033389	0.0049074712228884074	0.010940886530087287	0.01261176307349248	0.0046422966326642185	0.007467506831975322	0.012601564726025189	0.00986973583906054	0.01228271484174888	0.01008175808163143	0.012320734842007857	0.0031542760509680008	0.0007839527643705055	0.005800717868456284	0.005423144956402596	0.0020382947600069627	0.006735634329346744	0.008163795668985663	0.006575628589774933	0.006319341498603568	0.0066113819794368246	0.011880695939519905	0.003351577442411136	0.0016303447128850064
